ad_distance,abs_error
9.852760664864292,22.38141758791477
9.852749803548583,17.16248992445091
9.852741114487396,14.731225466882414
9.85277587068617,10.629465198482173
9.853053915862295,8.683484400833436
9.853792435259624,7.1874207733215485
9.855428963998303,5.909899636602063
9.857452094251574,4.851806859365759
4.236344075704589,14.720847366117592
4.168268221209563,8.630286625939412
4.145886093690026,22.037519059592704
4.130230558157467,27.450855655418728
4.170082740565167,1.3334604561316752
4.175566581826987,11.69272574117305
4.184701172121422,8.85132058333518
4.205308426664772,1.2424381159231785
4.1628365471260995,16.830407430305502
4.162824043397113,12.874267454110829
4.162812613586554,10.536732108903376
4.16278374254672,4.16627504746042
4.162763214151502,2.5614099688549636
4.162751028552833,11.43955751869219
4.162785714932374,22.626795036594665
4.163271127377977,19.368665849914965
4.163753032850635,19.18737553970761
4.169079828216896,67.60534953365082
4.168735074317151,62.6518279019257
4.187943253378938,53.93112468088377
4.2347183503092065,39.503602053189766
4.337989649876991,29.676609794021708
4.356222680433945,28.280155287462772
4.42640460616729,21.622931491428776
3.533243043380582,61.49891633141742
3.4938993022355853,60.455109062914346
3.2767897088227023,72.18161755195555
3.125514154871911,36.662495521199766
3.2466029307248556,77.63369802384675
3.246595215703116,86.86738912162818
3.2465908071110214,51.86738912162819
3.2465911744939255,31.633698023846748
3.246595215703116,17.633698023846748
3.258457914595282,20.179721325078514
3.2570937098225983,26.179721325078514
3.255756790925484,41.17972132507852
3.252534088814329,56.64078340185229
3.2494826408911095,47.1584210402258
3.2438954163432916,41.2050848219377
3.2368102376856145,34.5983941074347
3.232954980796156,63.5983941074347
3.2466029307248547,30.218001281508222
3.2465654902431735,17.934160337746135
3.246520319272114,11.730978725724942
3.2464695423279024,3.9349707452493448
3.246385094084915,11.135710514159541
3.2469188255382884,11.369952716533284
3.2368102376856136,0.024973513646701306
3.236772680670729,11.759627030427826
3.236727368189831,13.44524498672138
3.2366764280877627,26.779941734185805
3.236591711775919,31.409229076205214
3.237127062028513,19.80807266858058
2.2827596088857574,3.7636829178298696
1.9946264178003468,2.767271698464267
1.9946264178003468,36.73877648493776
2.240341842304835,20.42892310156369
2.6644146201264647,30.69897302612249
1.9945219789725463,4.933851409344863
1.9945503547607921,26.646500179332442
1.9945808755847303,32.811069859205695
1.9947208329681132,37.318227888518834
1.986899794069009,8.742255049368087
2.0117556701907624,0.6757283939030554
2.144747391233289,1.1239725680213262
2.431471994986451,10.38796783244667
1.9950918738763908,0.31822788851883566
1.9949976857485268,18.31822788851884
1.994904449465772,37.318227888518834
1.994812165161591,40.318227888518834
7.059602669300672,9.774204983722997
7.0595713393504465,7.822917322349628
7.059544456258277,6.456433234328994
7.059522558866024,4.128492882264178
