ad_distance,abs_error
0.5104549524249805,8.483922067931282
0.03914080234832508,1.532649658835723
4.112894333832323,2.552761747229731
0.01735010036028842,10.92227734011523
0.5348471929305202,0.8334255928528904
0.020633422207389587,14.426145754655423
0.568716051092173,23.200795339494697
0.021587126708166145,1.9117944745993825
0.45696949718193913,3.9970479885920014
0.022169572674979862,0.4571381313666336
0.018795942050509086,4.167239679963862
0.023601659712438185,10.907198859971132
0.279222458204534,1.9260458583081856
2.406742411817708,0.3442441153142397
0.07605271004348393,65.26246283829443
0.05287754989126566,14.191335975620461
0.017350100353603813,2.21148198361378
0.041125390719019425,1.7032060024205151
0.01735010035410891,14.277789560992808
0.16532081725382156,15.136702513956543
0.010277539629124949,8.58376312965526
1.0247921398174908,0.7068754930633077
0.49696622317147526,13.591537615830546
0.3576398110338196,10.252910591495748
0.007691877823799861,1.6271241835719348
0.024772087728228642,10.724233407293067
0.007711155715550214,0.5948708567496789
0.8234386091434163,0.7000983747454264
2.8492798498781453,0.4866299747369567
0.023133467140523105,3.004600971588795
0.014458416961548102,0.11972468111349599
0.056093139381394916,4.549890559248514
0.019759836514469505,1.0450443631796986
1.7784264871296904,0.6693153379388548
0.012595401304062592,1.0391108074671784
0.4321168905677018,7.490280808530663
0.01975983651496161,16.01136526495206
0.03341334442658951,5.392637126988255
0.8380552181894302,8.588087528937152
0.03701354742231259,32.75884505943508
0.03691715797146222,10.178131951393247
0.004337525089312162,1.3098676767100095
0.043375250886016646,0.821116182267648
0.05301419552947857,1.3820387096561837
0.013940744265606774,1.4609664983136756
0.6645010351125602,39.79007267862196
0.022169572675775556,0.2667864195283478
1.2916200124243478,2.204048960548974
0.00963894464359574,2.587991900811083
0.0784391598595381,6.139032893994184
0.07522937326651172,2.5269889392547675
0.01638620589028218,5.1381332019144885
0.007711155712602459,3.0066347322046028
0.024732177850525065,5.168660445348117
0.7426329653836713,1.0388422458288886
0.015441589315434132,2.2731109351464482
0.06361703463269755,0.8661543913903316
0.011084786336096351,4.3202590852720775
1.1168541149877504,3.3645329649235407
0.3736392205572287,13.513301659825586
0.024812347526166935,20.590734340860173
0.014458416962360731,2.467229255035478
0.016868153120664774,1.7595216864243994
0.021939027361871505,2.722892888678274
0.21205678201246653,7.012873273498755
0.007952129329975799,1.718609436050329
0.013012575265282716,0.7384243581086309
0.010124578293967129,0.32048005585063777
0.046125747287228416,0.2193499020624472
0.01686429754495036,4.595156233972304
0.03325435901261648,3.4060576853361866
0.013012575265823301,5.473132446201983
0.02120567821104937,4.350465395460056
0.2501791818855377,1.7510585133968348
0.005783366784550439,1.0293602978104843
0.025543203301540068,0.018116233410232496
0.4549366409780671,6.524915630721239
0.017350100354107535,4.946556402942846
0.0057833667862778465,0.4804330428768928
0.029880728389992423,0.511028174939133
0.009600388863240153,9.677034397629605
0.052050301063179885,4.098639725875515
2.6269212584776724,1.143070587006985
0.044242755905140076,5.074111876621998
0.017342740552843385,0.2956642155510636
0.007711155715550214,1.8326470790046514
0.049228905580395436,12.315116036971752
0.02531637374194782,0.48867723151682085
0.3086931464077596,8.636813116739695
0.004482109257278218,6.324523892626317
0.07614766266646153,0.3331901851958321
0.006348568831623665,46.27703677903345
0.009998691851614422,4.040724448441434
1.0331577628054,0.4130061574084607
0.044304221017430194,9.272815751018697
0.047230828742514094,6.7079755033949695
0.029177427555573017,0.241399163848377
0.019761764303835725,2.5790487423374984
0.023543826044409476,0.5035038284538089
0.037591884101181895,5.1961387202104845
4.883943088712257,1.0527617472297308
0.014783955317536065,0.55237379391437
0.08345445141056271,1.245939760603136
0.028916833925663583,9.793553985435409
2.1330446865896135,16.945176960287895
0.27551484210555843,3.296993374017333
1.7250820929723556,2.014057744032442
0.02747099222844107,12.621904167972668
0.023133467139653658,1.3437926759342531
1.084057604376115,4.959010449751361
0.025061256068726067,0.8659932562363206
0.024338335220677073,5.8927861428545825
1.5564228592630154,3.112138786636489
0.23226471337987276,0.01861698529674527
0.013012575265126686,1.7230633834056799
0.027134649380213156,4.438995998066176
0.047029831274896496,0.1891600961024622
0.7080364752628704,5.506668549927781
1.2012296372830227,3.2420072476290898
0.013494522497549736,1.8309151307926639
0.13652895451021693,1.0353256719784407
0.01120407351192916,4.008591162286841
0.026025150531193773,0.1966842161810689
1.470496959147543,1.1207386728197086
0.31018590062367096,4.187760980794209
0.014458416963758458,5.4430562027599265
0.013738420031053009,0.15987214934189353
0.031808517316307613,1.7801801988524062
0.022123221281286767,1.704044904254367
0.014940364194240214,4.289287247889803
0.017350100354290188,2.217437796689909
0.03234000247613723,3.71564877344246
0.01975983651469318,0.8394607924192243
0.24779401834304507,4.614406406340343
0.01850981404868091,9.906035978739553
0.03353090965165682,16.966404300544184
0.025235859198164134,2.8890381437185653
1.4330897634562256,42.73360820625947
0.9250204730701231,14.633099363270603
0.012530628034182516,0.7243594586028832
0.030648767595721382,9.314857676789444
0.07854203383241387,6.160394360339396
0.007691877824087276,5.271202409511666
0.031012472833506815,5.711305281889874
0.4026018126362495,0.2901361264132163
0.5270621288909805,41.47619929168738
0.0791624541850012,15.607946414388977
0.029398781156473562,12.621904167972668
0.033736306244451494,1.6498384024049102
0.9876065250009838,6.652662016817558
0.02771196584402939,0.042733888076298854
0.011566733566166987,6.002071677591811
0.970758592479393,3.0721596093875334
0.016386205890023986,0.7552710867536518
0.09314888991408335,6.655334357383605
0.3194900925590128,9.324915485213253
0.03417732237004291,1.082940147210678
0.026366574146523675,16.413268736073633
0.2963861858295633,18.21545542753077
0.1288462281538921,36.40664037843891
0.010602839098738378,0.6222277180038702
0.034805305446425835,1.3464932735623414
0.04748326386763674,4.56504595455424
0.39656973051702205,7.851136529433369
0.01253062803366282,1.822976967055246
0.021012899317798504,1.0453099428085757
1.3105837381799499,40.75048494810852
0.13446327774630856,3.027034951885053
0.02573936863667916,12.63430534149827
0.01735010035493397,0.10477095270112713
0.013590911944271356,13.213057132022811
0.03113095439799469,1.3464932735623414
0.05121188255750679,14.717392326080649
1.6281605327195674,2.4857170702913436
0.07160158275023186,56.50826916086754
0.00726284775588224,23.97544121655727
0.28610282992208835,8.676552427101129
0.01032214124242982,10.917051441419595
0.039878513297123684,0.463996489302243
0.01035619102694868,0.28385630586792665
3.072412296136152,1.7781317026955534
0.01783204758711376,2.624993609047678
0.01253062803245546,6.654732412613562
0.019262793376381714,0.362851181870095
2.5648357035557163,5.950881944719065
0.006708705470430546,3.0738545069912213
0.022169572675785152,36.670536766464025
0.028469783127512843,4.666558117183683
0.19070258724161887,0.7842029441447949
0.12492540245332662,2.792270502027961
0.04969861725318365,7.90173342293923
0.008675050177161725,4.27371239248857
0.017639268693682812,1.906865494035749
0.018313994818915137,2.020559280593334
0.013494522497148862,0.35744528567551015
0.4543734631300106,23.70627807951194
0.028916833924101194,4.712791639217599
0.03421825347679713,1.1273550413742157
0.9108419628494561,30.347225068219323
0.7443482313833996,13.498375303080238
0.057382882001780725,3.8751614013468014
0.13540774039070047,6.092725783342672
0.010602839103800199,1.6938830920491483
0.9295903059617242,6.228636242990262
0.015904258657961794,0.07477658342484306
0.03067988417549109,0.7936925771349879
0.016145232274430897,0.11322763620363219
0.3530423643373491,19.271016637656082
0.034793723004326385,2.695623429267407
0.011566733565749266,0.23570249524782483
0.016386205888714304,2.019171983966901
2.684382646338618,0.03335907898591017
0.03614604240502689,4.298522845803689
0.47482197942860144,5.300162624135083
0.025224731235230613,9.601043273026214
0.16053561592415191,17.854427950592836
0.26331768084747303,26.621819513857062
0.05577558517378929,1.2669715213937813
0.813828527358474,6.961832678909829
0.01301257526502717,1.2240777763278743
0.022169572674879116,0.8278611171226657
0.015422311425155774,0.2964780141759391
0.016868153122333113,5.803182121647708
4.873638211257225,1.5555630781453331
0.017350100354742312,8.994872329913445
0.5017165754363948,6.501833925839563
0.04042324990188104,1.972000247559592
0.038416783894937946,0.3679984723690417
0.010752898429401475,8.082948558580402
0.049724363564548534,1.31794771917642
0.31028733154996124,0.6522659428661228
0.025061256065669314,0.34787283077276143
0.014940364193870815,0.21292461073346658
0.100265708689767,2.8861710177423348
0.7978016584865966,1.151357023359541
0.3844758470751605,0.9803532661613659
0.0053014195538904265,0.04196425211246435
0.011084786339516414,2.0671425386299576
0.04192940919117224,5.450635702404314
0.015355105935556532,9.37496307578293
0.029398781154271424,1.9710604511204366
0.011566733569898412,0.26127286575368913
0.11019115557577921,10.778051375229666
0.9084025973420984,3.0224521727149067
0.046266934278367165,4.8448684015418735
0.012048680800571063,1.1207673534594846
0.011566733569788424,1.2063380070192622
0.0183139948183807,3.5063568157730103
0.08331627146857198,17.378472348451012
3.2803868909252074,12.209272164645391
0.017832047585847895,3.941214563970874
0.03653160018951375,4.8998777481654585
